# Repository menu-input inventory, including worktree aggregate menus and plain gamble INI resources.
# repository<TAB>path<TAB>section<TAB>kind<TAB>component-type-or-submenu-name<TAB>control-name-or-submenu-file
assets	jxqy2/ini/ui/yesno/yesno.menu.ini	component1	control	Button	yes
assets	jxqy2/ini/ui/yesno/yesno.menu.ini	component2	control	Button	no
assets	xjxqy/ini/ui/littlegame/arrowdn.ini	<file>	resource	littlegame	arrowdn.ini
assets	xjxqy/ini/ui/littlegame/arrowup.ini	<file>	resource	littlegame	arrowup.ini
assets	xjxqy/ini/ui/littlegame/bossface.ini	<file>	resource	littlegame	bossface.ini
assets	xjxqy/ini/ui/littlegame/chipin.ini	<file>	resource	littlegame	chipin.ini
assets	xjxqy/ini/ui/littlegame/dice.ini	<file>	resource	littlegame	dice.ini
assets	xjxqy/ini/ui/littlegame/dice1.ini	<file>	resource	littlegame	dice1.ini
assets	xjxqy/ini/ui/littlegame/dice2.ini	<file>	resource	littlegame	dice2.ini
assets	xjxqy/ini/ui/littlegame/dice3.ini	<file>	resource	littlegame	dice3.ini
assets	xjxqy/ini/ui/littlegame/gamblebig.ini	<file>	resource	littlegame	gamblebig.ini
assets	xjxqy/ini/ui/littlegame/gamblesmall.ini	<file>	resource	littlegame	gamblesmall.ini
assets	xjxqy/ini/ui/littlegame/gambling.ini	<file>	resource	littlegame	gambling.ini
assets	xjxqy/ini/ui/littlegame/gold.ini	<file>	resource	littlegame	gold.ini
assets	xjxqy/ini/ui/littlegame/labchipin.ini	<file>	resource	littlegame	labchipin.ini
assets	xjxqy/ini/ui/littlegame/labcomputer.ini	<file>	resource	littlegame	labcomputer.ini
assets	xjxqy/ini/ui/littlegame/labmessage.ini	<file>	resource	littlegame	labmessage.ini
assets	xjxqy/ini/ui/littlegame/labplayer.ini	<file>	resource	littlegame	labplayer.ini
assets	xjxqy/ini/ui/littlegame/luface.ini	<file>	resource	littlegame	luface.ini
assets	xjxqy/ini/ui/littlegame/message.ini	<file>	resource	littlegame	message.ini
assets	xjxqy/ini/ui/littlegame/openbg.ini	<file>	resource	littlegame	openbg.ini
assets	xjxqy/ini/ui/littlegame/opening.ini	<file>	resource	littlegame	opening.ini
assets	xjxqy/ini/ui/littlegame/playerface.ini	<file>	resource	littlegame	playerface.ini
assets	xjxqy/ini/ui/littlegame/quit.ini	<file>	resource	littlegame	quit.ini
assets	xjxqy/ini/ui/littlegame/window.ini	<file>	resource	littlegame	window.ini
assets	xjxqy/ini/ui/bottom/bottom.menu.ini	component1	control	Item	goodsItem1
assets	xjxqy/ini/ui/bottom/bottom.menu.ini	component2	control	Item	goodsItem2
assets	xjxqy/ini/ui/bottom/bottom.menu.ini	component3	control	Item	goodsItem3
assets	xjxqy/ini/ui/bottom/bottom.menu.ini	component4	control	Item	magicItem1
